what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273209719866
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273209733948
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273209743976
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273209746363
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273209750392
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273209750438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273209763586
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273209765403
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273209791214
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273209791941
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273209792385
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273209797145
opened,editor,org.eclipse.emf.mwe.ui.simpleEditor,,"org.eclipse.emf.mwe.ui.internal.simpleEditor.WorkflowEditor",1273209798438
activated,editor,org.eclipse.emf.mwe.ui.simpleEditor,,"org.eclipse.emf.mwe.ui.internal.simpleEditor.WorkflowEditor",1273209798468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273209835266
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210312854
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273210315455
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273210315747
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210317341
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210325177
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210330546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210334876
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1273210335774
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210336707
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210346976
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273210349360
activated,editor,org.eclipse.xtext.xtext.ui,0.7.2.v200908120607,"org.eclipse.xtext.Xtext",1273210351486
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273210355586
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210356895
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210362986
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210366004
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210366866
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273210370079
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210371088
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210583838
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273210588085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210588916
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210797186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210797743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210921632
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273210922372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273210926837
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210927706
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210940402
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210943258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210943810
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210944868
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210945856
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210960174
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210962034
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273210964137
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273210968146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210968743
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210981500
activated,editor,org.eclipse.xtext.xtext.ui,0.7.2.v200908120607,"org.eclipse.xtext.Xtext",1273210983236
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273210991200
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210993238
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273210997893
started,bundle,org.eclipse.xtend.check.ui,0.7.2.v200908120436,"org.eclipse.xtend.check.ui",1273210998035
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211006262
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211006525
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1273211011218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1273211011854
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273211045047
started,bundle,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets",1273211054847
started,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1273211054850
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211054867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211056022
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211073100
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211073385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211088233
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211088466
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211097557
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211103720
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273211103806
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211106621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211108358
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273211108475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211112713
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211117875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211117947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211122463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAs",1273211122494
activated,editor,org.eclipse.xtext.xtext.ui,0.7.2.v200908120607,"org.eclipse.xtext.Xtext",1273211123610
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211127775
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211141062
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1273211147982
activated,editor,org.eclipse.emf.mwe.ui.simpleEditor,,"org.eclipse.emf.mwe.ui.internal.simpleEditor.WorkflowEditor",1273211150066
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1273211156803
activated,editor,org.eclipse.xtend.ui,0.7.2.v200908120436,"org.eclipse.xtend.ui.XtendEditor",1273211161119
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273211161516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273211163145
